2.08000000000000	3.41000000000000
1.61000000000000	3.25000000000000
1.36000000000000	2.85000000000000
1.38000000000000	2.38000000000000
1.67000000000000	2.03000000000000
2.08000000000000	1.92000000000000
2.50000000000000	2.04000000000000
2.77000000000000	2.39000000000000
2.78000000000000	2.87000000000000
2.55000000000000	3.22000000000000
2.95000000000000	2.60000000000000
2.47000000000000	2.44000000000000
2.20000000000000	2.08000000000000
2.21000000000000	1.60000000000000
2.47000000000000	1.25000000000000
2.92000000000000	1.11000000000000
3.36000000000000	1.26000000000000
3.62000000000000	1.60000000000000
3.62000000000000	2.08000000000000
3.36000000000000	2.47000000000000
3.83000000000000	3.38000000000000
3.36000000000000	3.21000000000000
3.11000000000000	2.84000000000000
3.13000000000000	2.39000000000000
3.41000000000000	2.02000000000000
3.81000000000000	1.88000000000000
4.24000000000000	2
4.54000000000000	2.39000000000000
4.56000000000000	2.83000000000000
4.29000000000000	3.21000000000000
4.69000000000000	2.59000000000000
4.22000000000000	2.43000000000000
3.98000000000000	2.06000000000000
3.99000000000000	1.58000000000000
4.27000000000000	1.24000000000000
4.70000000000000	1.10000000000000
5.12000000000000	1.22000000000000
5.35000000000000	1.58000000000000
5.40000000000000	2.03000000000000
5.13000000000000	2.44000000000000
5.53000000000000	3.38000000000000
5.05000000000000	3.22000000000000
4.80000000000000	2.83000000000000
4.83000000000000	2.38000000000000
5.11000000000000	2.03000000000000
5.54000000000000	1.90000000000000
5.94000000000000	2.02000000000000
6.21000000000000	2.37000000000000
6.24000000000000	2.83000000000000
5.97000000000000	3.23000000000000
